rule,rule_time
ssc-parity-3d9d52851d979708e0555c87af013110c61b12e1,0.0
ssc-parity-814dfc9be00b9776e88c8b9941e62082f7b81784,0.0
ssc-parity-c4e584e44df6c6e59982028219572a0ca42d2325,0.0
ssc-parity-d54b57665646a6487e16027292637047dfd0106c,0.0
ssc-parity-cc914f6b1cf08b9393b2475b66a9b0acfdc8051a,0.0
ssc-parity-c24e72a338c55420ba257ccabf1f2c4b837c6a57,0.0
ssc-parity-a9ad4180b830996b382c0028144a5693a9928c4f,0.0
ssc-parity-9c6191a316b9a5a1fbac39deea6e6fdf14ad58a0,0.0
ssc-parity-5c39ea9c78d381580703a321f23e379a540ae2cb,0.0
ssc-parity-37d5b64935c14db980be255664b48c0c37f73ebe,0.0
ssc-parity-e41e9440310bdf0212c7a0a1d547d3619e6e688a,0.0
ssc-parity-8ce58bbe19f414e99c267a40ba9f7c6399ff2ec6,0.0
ssc-parity-b3892da3b2644c2392a3c4bd95e2e67a732d5a63,0.0
ssc-parity-26505457da27240af9a0bb562d53fc2b39d63fd8,0.0
ssc-parity-73a874fa6bb2bac68d7012af94db998c305d1d30,0.0
ssc-parity-2d12efa0e23203a2e29d05581fc46ee81a613592,0.0
ssc-parity-837fbbd7f67f4465b98df10f31c5b5aa42e22e93,0.0
ssc-parity-8af251636c057124a2c1ea42bee32be6a71bedca,0.0
ssc-parity-82794bc003a18534ea54ff4cdb797e21ab40e9b8,0.0
ssc-parity-59603b7ecbf91a16e0fe62800eedc01accae2ff1,0.0
ssc-parity-300bd9360b3cd8fa5856e08c6364eddeb9545d5c,0.0
ssc-parity-284fb15e078a45557064eb1e40c08ed86df2f5e5,0.0
ssc-parity-808c0fb3a31bd5073c08bfa5465256f889c5f3df,0.0
ssc-parity-9e39227764bd4dc6ac09d1fd251ac8c92c8fa336,0.0
ssc-parity-5f11f704c11447e33d5da8d3c2ed71bf13835aeb,0.0
ssc-parity-073e20d8efe1326d90421b042f48e8be34bb182e,0.0
ssc-parity-a38534d3fde37df67f643e96260d69791a7c2d88,0.0
ssc-parity-f5538f27cd3fd6419fe893ceb3fba9a7ca254fac,0.0
ssc-parity-4217be6ea286153f8b987a14c52695404ded013c,0.0
ssc-parity-9e095674ca2b8f7ab2842d231b1ba64b6c11f9c2,0.0
ssc-parity-1478a5562a94ea56934a53da94bbbd72d8b73e68,0.0
ssc-parity-bbaf2e3e1984efe4425d50eea310bd5db7bf29e8,0.0
ssc-parity-497d9368cbcdcdf0296d46f679de10d69a34ff7f,0.0
ssc-parity-b6a5cc1e9d192e0d61e97ad7266736dfcecb4ea4,0.0
ssc-parity-812c1bedb2d26eeafdf9d84c6acc6fc53e7bf229,0.0
ssc-parity-8d774b32dcabbb957fe1e68dd8e01b315d0e2b30,0.0
ssc-parity-385e54b10d5ee084112f62c0a4ed602670c937f5,0.0
ssc-parity-2e255ad74cc18e99bf5ff5130030f9aea1943ef1,0.0
ssc-parity-af293e939f922f71844b87328d16983e1acb8af6,0.0
ssc-parity-559f4dce7c80889ad6ecda8ea5bf356f587b2c01,0.0
ssc-parity-cc389d76bc4de835ec62a6768b9cfbd3c3c9f307,0.0
ssc-parity-b209d86f0cac48f19d41f763b05ecbd6a32cb01d,0.0
ssc-parity-4799446b729fcf7618dc1b6be0099c5fb28eb168,0.0
ssc-parity-348346a292c7d630621628386b58254fc3d75941,0.0
ssc-parity-9541f4bd514a1894aad88cd8c971433e4da2f1e2,0.0
ssc-parity-47e562b5613fe4c37e4f6837bffc1189dedf3754,0.0
ssc-parity-2c247bc734149c254bc6edca40cf9d72cb1dad73,0.0
ssc-parity-dbe9d3a04abdd161e12d8dd8be1b9e99743a3d5b,0.0
ssc-parity-2a4a7c8995efeadc325bb31996dc71200794bdb4,0.0
ssc-parity-4e35106a5fffcbd7a751ff60ecfc588a5881a379,0.0
ssc-parity-3469a17535c0df88dbc0f4040886eb441044281c,0.0
ssc-parity-e1434fefbaa08db699ad39ab5fd73716db9890f3,0.0
ssc-parity-16b45af15b4d55ed61381459c1226cbfbf3ba8a2,0.0
ssc-parity-0a8c70244f0583a2c7228efa95320d2e8fb0e6b8,0.0
ssc-parity-281677dda27df1a7934ceaf98511657af1fdfb26,0.0
ssc-parity-577348b2c9d6be1fab4d80abe82c183d44f34938,0.0
ssc-parity-c7e66297251d5318da33ff59f7ac29946e7a8bac,0.0
ssc-parity-4ddd1576e62d5e5b4edf02b3a037b7caaf1ec152,0.0
ssc-parity-50e62d138a4687cbb959ff9d9746c1449fda62e5,0.0
ssc-parity-925c8c4a80ee850ca9e0d5ed44802608372f6ae5,0.0
ssc-parity-77e6b83dd358b564f7d7b5f887329217448c05ae,0.0
ssc-parity-4e73472bee26647784712a8b5cc5eac51e79b728,0.0
ssc-parity-2dcba5f162a9c6316a536626adcab9107865900a,0.0
ssc-parity-31e6e284091f926d27a99e04e1a915c5a8a1c331,0.0
ssc-parity-d2522667bbaed37ebb0b1a9263a93d8a3a52224d,0.0
ssc-parity-b5c8d9c581b13023f5d371cb965a90a7bba8164c,0.0
ssc-parity-639f41bd769338e5032bf43b1785d80868f118d6,0.0
ssc-parity-e1db53d2f6abfa27329b9826b6f48edc6e1c1152,0.0
ssc-parity-9082e43919011343b2df7460e7f77ba1dc5287eb,0.0
ssc-parity-f39a6a14cf09ba962014760de20b839c50cd357c,0.0
ssc-parity-e7efa4cb18ccf5212e18807727656e5334645f9f,0.0
ssc-parity-d7c2ad3355e02152d3beacc15f1d597ea70c5ce8,0.0
ssc-parity-9c63e6282105957ddf6887628eddec3be9a11db8,0.0
ssc-parity-d240c73fd65215656ed9936078c403cb15f8d5b0,0.0
ssc-parity-f23d2ecca9a25fadf3de266d634fb9e46722fada,0.0
ssc-parity-2bf543825644af910d3dba2488c079221388a65f,0.0
ssc-parity-e0c3d5750558ec99c1d05f27a4555f81f8e80327,0.0
ssc-parity-2ab9214d38378e1e3609f860bf0640f69d17409f,0.0
ssc-parity-00231527013137dc943e65da49765d8de17d9db8,0.0
ssc-parity-073e7342aa7d43ed006e98f4f919adc2decd99f6,0.0
ssc-parity-3aae30451639da071594fd2c1eb812caf067b823,0.0
ssc-parity-b4a4d194e8e07854747a55c93a0458c69fd85c16,0.0
ssc-parity-c7e60bacaa988bbc6400fd3cf9590dcdd2ec6281,0.0
ssc-parity-4f72235f8e5bb7d4b91c0282415fed44b74ba812,0.0
ssc-parity-023fcaca88a878d690032d40b01abd548fe6ed21,0.0
ssc-parity-1d7b7a9a81cd138f0f20664b07fcc7cc651a75d2,0.0
ssc-parity-7cb17b2694a10f661a90b851c52826f6cb9b312a,0.0
ssc-parity-e2f10ef474dc4c3c1f65740a5e57d030a7072c5f,0.0
ssc-parity-dbc591ebf9a81ca883a323e0b55ce229296964d8,0.0
ssc-parity-10cd2a7810324828bceaf90ea892aece8dd831b1,0.0
ssc-parity-2bfb301114366d4db9e3b2f8eecc237107aaf76e,0.0
ssc-parity-f65c8db942e82b2761be0a9b6bb339e1c3340f54,0.0
ssc-parity-5a7be1d0c474fcb7414fa4240372b598741edeb9,0.0
ssc-parity-2c3bf8267ce88bd27a79cd0ddf481cf942441e27,0.0
ssc-parity-06a88f234c46495d1693f266d43b5b83b5c9feb4,0.0
ssc-parity-38b45fd9cbe184c49f581bdded693350ea59c523,0.0
ssc-parity-ccac8f77ae7e63ee0fc38e3addabd98305195170,0.0
ssc-parity-a5278f81d5bea47cdeb29d53d8bd418d09bdbfe9,0.0
ssc-parity-c497f9dc1445c589f286728d0748d4ada6b5e411,0.0
ssc-parity-e996c861a150c6259d05baad354f2d6f4b60f20a,0.0
ssc-parity-4e45d6834249f6a4569844467edfb9200c1694e8,0.0
ssc-parity-10bc083b3fb2c58ac5cb7b625a18a15ed29ad2eb,0.0
ssc-parity-2daf201197b35b7abe0e8c370e2e23fc6ae3000d,0.0
ssc-parity-bce8146351df0dab6b67cd56f0419a5f89ecf78e,0.0
ssc-parity-92d1ddd5d461606e89f3a9a0c911ca8dcab2d277,0.0
ssc-parity-6e74df96f405998fbb46fbdd986cea141e57e0b9,0.0
ssc-parity-b9feb0fca83e2c5e1eb11784911e3b9e6f64d167,0.0
ssc-parity-8a68fe0b24520e9150f320e9def67d9b474f82b7,0.0
ssc-parity-fd5f299fa2437538f35bca9c43c4e2967990e070,0.0
ssc-parity-c8a50daf77d470981ebaf08f6d2ec107c467de16,0.0
ssc-parity-20733886092bc0d40e3db43180dc6d9a919a9f52,0.0
ssc-parity-422b0d8815ecd4de67744cc960c5199d423f09b3,0.0
ssc-parity-38a9b22389d6d8cba11a50e5c3e4c13811ad06d8,0.0
ssc-parity-7575bfcce95a921d5760315bbcb95ba577471989,0.0
ssc-parity-fd428af843c48b803f9157bb5e0cf8a8600896b2,0.0
ssc-parity-89498a99f62b516a6bd1bfc0d746fc05fc3819c2,0.0
ssc-parity-5a330ac27b283f95f0c78ef3a51b1dbe9afbf80d,0.0
ssc-parity-fff76c24615ddaaf35d8a5b7d1d2712bc60e440f,0.0
ssc-parity-229c706848f492967675a139512d7163dff0c673,0.0
ssc-parity-d965fbbc823085b26e7c82b694b0a3c88655c0dc,0.0
ssc-parity-24681b25ead2a6b543f144e64492e12a9da26630,0.0
ssc-parity-4ed8e56e423c597b77b8c6d4087bb008bad308ad,0.0
ssc-parity-aa5ebb9edfe8056bbfe735f65a84d47fb50cbcd3,0.0
ssc-parity-5b11e897fdb6efc9b2688fd009b619a9db6f3417,0.0
ssc-parity-2e50064b6b6fc7c57c9b08c5c65d6adfd1970925,0.0
ssc-parity-1cf3c7d477a29249f01ee8f21f7160abe4d14748,0.0
ssc-parity-46cbf86547d666e255b59db53b14fe82eece2ad3,0.0
ssc-parity-528ad06f1e646f660e2e7869fa408176a335e2b8,0.0
ssc-parity-f56ecce3532d031f2a9a72fa130e26c87d48ff83,0.0
ssc-parity-de26a2404279582ce74feaf1c09aed9471662847,0.0
ssc-parity-4b2d75640e6ad1fbf24454c8013c4c4c03d887e5,0.0
ssc-parity-e5752c973751f2e52bdb4401ddcb3d95adca8bd6,0.0
ssc-parity-39b02fdea1b6889db70ea9a0c79dafb7511524d2,0.0
ssc-parity-c1e8304540e00289b5dc6de27359977655590f9b,0.0
ssc-parity-07a8f79cf36b460753c730c29ee824232d850874,0.0
ssc-parity-e5f0d6947c9c5f84b36cee9416f3204b2d65b2cc,0.0
ssc-parity-1fa6298469990ec196786004bd1a4f4686ba64f9,0.0
ssc-parity-821a5dcc850eac7595f5b511e963cb9bd2429f49,0.0
ssc-parity-08887f12795ad5cacd4f69d55a3d0901aa88060b,0.0
ssc-parity-754a11637b4a03f8fa2ce724aa21265caca05b07,0.0
ssc-parity-4c16b04220c56789f3bfd8c17f5f7a6fad68fb7b,0.0
ssc-parity-64b6bdfa6bf53e4f7b80c7b762c72b3d50044930,0.0
ssc-parity-7146b393f9f210933ae0f2e4749648e3984e0969,0.0
ssc-parity-d267fec946760e4d36dfab70fab9dde93030a228,0.0
ssc-parity-70584e43206222d32f5118a8d9b35734b693f36f,0.0
ssc-parity-b497039daaa38d45382e7ee9fa2be59b06d372e9,0.0
ssc-parity-482632a0171cf78e8af5108370cd3b874d8c35f3,0.0
ssc-parity-a960546a7c23b28bb2e68b0971d620fd404aea9d,0.0
ssc-parity-4658c60fdac94abd65b2d3ce2dd987031c71f196,0.0
ssc-parity-609ee7bc3ee04e137ade3db3213026b9672741ee,0.0
ssc-parity-3cd05095c2c70c2b12b39a1845a09d7a7e983e04,0.0
ssc-parity-c1928d674912cebf9988f43ba6a11e252fd8a779,0.0
ssc-parity-45ab208a6a329ab3b3af0ccc26eae4f548bdf42a,0.0
ssc-parity-0960a4cd967d9ebd31af1fd5e99b5826a0c500a0,0.0
ssc-parity-ba2f527b8d6314b53b040eae62518db924d8a5db,0.0
ssc-parity-2d73e206544b7b3fc974c52fad903810ac9d5703,0.0
ssc-parity-10cfd81d6556cc7594df17d45e5339a6b3db71aa,0.0
ssc-parity-df9b67cf48ea753830db2011596ce0ccca87e2c2,0.0
ssc-parity-14a3d60eb6fcba3997129b636243a44308723488,0.0
ssc-parity-398dcb3c434ebfb55b7309079ea5253d87d45564,0.0
ssc-parity-11d9801498a6d1316590e595c7ee8e0e34126167,0.0
ssc-parity-dfa31ecbb0625927c8ae1975cfaaf9df8feca9de,0.0
ssc-parity-bd0b673384aa917a515d6e07a7ef719952b97aeb,0.0
ssc-parity-efb50e07c14b437022424a192bbbc88f2a49a503,0.0
ssc-parity-b5387f60728ffa3e5f21a5689f2557ed04958f80,0.0
ssc-parity-5fbe162ebd472690e8a2f1693735de95f4809784,0.0
ssc-parity-01312d43fe729f7cc90abe80bf7de0bd64924a35,0.0
ssc-parity-e20863fabd2a92971fb6493a895f4be9cdcf21b6,0.0
ssc-parity-d410736339173c66853b14b365a15ce81933d073,0.0
ssc-parity-03d28721336104be63c56e6db27dc73835db21b1,0.0
ssc-parity-e021fff21f107ea305be3e8c863ede15b9d047d7,0.0
ssc-parity-10ca90569c780932ce5196406db8d79b65e70800,0.0
ssc-parity-a0611e682637c83485d8e5f425c51b240f9a74ce,0.0
ssc-parity-b4e79548c71462db596dd46bbb686ed838655966,0.0
ssc-parity-feb486748b76c8870c6761b1083b3a1a3cf967d7,0.0
ssc-parity-1716e77e9725e1faa88b9a389c67f24dc6cbb14d,0.0
ssc-parity-015ec73f5336eb43a281501c452d17e7d7309b6c,0.0
ssc-parity-3b3ee488bfc80b9fe653e174e638674f300e5b88,0.0
ssc-parity-5eab31d328a5bed48c0c486fc216be17e2531607,0.0
ssc-parity-30e2e6a94182240bf1d89f558179ed9e8d96f768,0.0
ssc-parity-9af4f2311eeea7e366dd3c401bd6358c5845906b,0.0
ssc-parity-3532ef0b55f9910b36f3d0c418ab7af43975559e,0.0
ssc-parity-2b9ee942efdc98106f9008623bc80f82f80a0ab8,0.0
ssc-parity-380bc9545495e72e51efae64a03d83da3bf07893,0.0
ssc-parity-0dbc22228d6168b666818b364f05c990f5464153,0.0
ssc-parity-68341e61643b37c97658ad7b79eeb9f75175193d,0.0
ssc-parity-aed8bcd8b6a6f730781a6f03f78c31d85a754117,0.0
ssc-parity-1a3445fafe08f11fdcfb41b1a1082e76611b923a,0.0
ssc-parity-9eea06e44d42771fb3506143aed602cc834e5eb6,0.0
ssc-parity-e6db645a90ab5d71d6e6cd79c5c3205e35ed5fbb,0.0
ssc-parity-da2efd764875eb1b19254859167cc9f7ab2c8595,0.0
ssc-parity-0a86b9d11ea452d2ea2399eca4b7cf51706afd91,0.0
ssc-parity-980fbfe165246daf3f791ee48fca6bc7c77eaabe,0.0
ssc-parity-7540355a4b563f990f2477a6ff684bea2487b119,0.0
ssc-parity-6fd45331fcbfb3997346628c30146cc5b6e2edbe,0.0
ssc-parity-bb72f2c84443299613d61cb8da47be5ddbadd8bc,0.0
ssc-parity-9fe553f84b46c039bf3086cd3265193fa15aeb88,0.0
ssc-parity-dfda49b9c58660b5a247a18176c8ffb898fb24ea,0.0
ssc-parity-1a9a78e0a1f6447bd91bb9ab215d32c05e972e81,0.0
ssc-parity-a4bcd9b6328240de8cf9ca8d47d282691202493c,0.0
ssc-parity-7b571f966bef76d9265673705cc939463ae6089f,0.0
ssc-parity-6832d7ba7bf59a3a27631cc8952e32d6d83f0428,0.0
ssc-parity-35ce601b7b47a2c3ae81aed48df172501c28cd48,0.0
ssc-parity-53a6e7b2ad22adac2e47e7dcc9259a990206e1ca,0.0
ssc-parity-0fd05c557cb955b4e77a3d252cb5865aa7dc45bb,0.0
ssc-parity-582b942630fb6b76670d5dc7b23bf20cb4fada6a,0.0
ssc-parity-bdadcd8fbf006a00dc9d6f4dedd3657b31e5d382,0.0
ssc-parity-a4e3842f5d8befae08f84fcc7e69f204edd3b182,0.0
ssc-parity-0def7c30bcdba389ec311dcd5c2fc71ecad638cc,0.0
ssc-parity-63ec9d2e3225ce8c9d2e2254e6ac3a00bb017b7e,0.0
ssc-parity-b4b9b99990763dac16d2b411e18fed9d78f6be90,0.0
ssc-parity-960b45263bc66a46a575ccdccb45d3670be28291,0.0
ssc-parity-e181553e081b63dc18a15de7caa57c34aa781e60,0.0
ssc-parity-b3f4c107d63063d83bb807a8afeab591adf647a3,0.0
ssc-parity-f99dec1387f38a0d3a495de804362359224e16ac,0.0
ssc-parity-7679cf0c2ac0cf3dffc2745a8f898d17290e26a7,0.0
ssc-parity-85357f200e93f6fb01b7c9471c751f54e2cef2b2,0.0
ssc-parity-07b6ef5707ed4d9bb1b0852ea0f6f999f6e3cf18,0.0
ssc-parity-ec2d581b1c067aae166eb34a36c50beb2814700d,0.0
ssc-parity-32b14e69cd2294946987e90741f567bca6b158f9,0.0
ssc-parity-f76d4395cdfc8cc712197e52d615bfb75a9a395f,0.0
ssc-parity-05c73836904c13dc27c21741ee8af582ba4c0a00,0.0
ssc-parity-2a88f08ef1e1ee9b150e84a377d8576466502451,0.0
ssc-parity-0fd4f1920cf9b7244de4dda75bd4f75de19c956a,0.0
ssc-parity-05dfb685d9362f0a1221c1a605dde93a1c0a98af,0.0
ssc-parity-399e80fbcb9db7be8599c2a92a711fad1e2ea9f4,0.0
ssc-parity-cc67dfab529e884d0d1381672eee9beb54eca9b8,0.0
ssc-parity-5030cdab61dae64b5c1c9e47449753263abc3ce8,0.0
ssc-parity-64d071acf91565ec1f0c81d987e1fce1a2250874,0.0
ssc-parity-d7095aa6dc7b76ec1ef5abb387a9dc032569242f,0.0
ssc-parity-5d3132123f0fc3f80bd92514c49848fdea95abe1,0.0
ssc-parity-5fac00e38b3c11365ab3e7f89ca945774be0b922,0.0
ssc-parity-00a1372e39bd456a86f0c1189670623fc4f10e80,0.0
ssc-parity-babbe20a3077762bebb40cd4cddb0a51b66dc976,0.0
ssc-parity-c0192d5d51f301fe022af2bc81bc8ff17b617412,0.0
ssc-parity-7c127845d64a4df7085d911724a7e862fc85b69e,0.0
ssc-parity-352747832ab65d5e96e31f215c9404a6e89ca61d,0.0
ssc-parity-554d6e18e892e326229e36cf749440bdc46342e4,0.0
ssc-parity-31963cceaa4350dfbecca3858191a27a4e3011ef,0.0
ssc-parity-cc3b013ce83ea89a36f7d89c7f617a9e12cfb9a8,0.0
ssc-parity-da921bd3103e339fe30095cccc639d55e3b4b641,0.0
ssc-parity-a37c726f3ea448cb33821133ff5a30606ba3cb8f,0.0
ssc-parity-58458f58133aa6769120eacb60add74b7b71dbb6,0.0
ssc-parity-9a44455c8090803355df8790500f855c03760c63,0.0
ssc-parity-50ce82e94b7ddb93bcbd3ddb9c0bb9e9b56637c4,0.0
ssc-parity-92cb0be0889466fc815e277f152cfa9f33c3c91e,0.0
ssc-parity-2f5f57e685a27e0fa0026eeb1a7aee4e73f4a9ae,0.0
ssc-parity-f7266a22da31f65b54fe1592bacb956cc32e10c4,0.0
ssc-parity-c14bb54c7e9f30a4d8a71fc36fb84abf5ee8cc94,0.0
ssc-parity-4a94778682711c73b9fcee3e348776f7abb60e7c,0.0
ssc-parity-90f1d20b5f8c5cdecc41231571cdd0958c497632,0.0
ssc-parity-3e8dc9cb72eba9c92b0140f80e14edb869b78b57,0.0
ssc-parity-238eabb7f893eec625c8b50962b7851ac7b6b45d,0.0
ssc-parity-396546b2ad55dcfb4182ea319fbc084066978aa4,0.0
ssc-parity-1ac6a618e13234575be763a37080da263a4f2caf,0.0
ssc-parity-794cfe9a4c2811eb68b93c1b8d202a7c9059e47e,0.0
ssc-parity-fc5b64076cde458246018cfa26336a71bb7d39c9,0.0
ssc-parity-3a2e7c6744c4ff0b268d0330b408a0cd78f009ad,0.0
ssc-parity-18cd7f133789e68afa4712b5a4d353dfd4493a6e,0.0
ssc-parity-4eac7ffd7d55fc51416a76ae020c86c35c1de5b5,0.0
ssc-parity-ad59e4644d17907e58e7bbb9da5dfd257dec4375,0.0
ssc-parity-87594e70016f2aab4e35d25f06c038684e290a93,0.0
ssc-parity-a2cd2318ec7d3211bd087c721195ab300bfa7bcd,0.0
ssc-parity-6e71c1349825001bf3f2d9dd720ef642f99df2a3,0.0
ssc-parity-5069bb80815bdceef47b7a358166d1fa42686b88,0.0
ssc-parity-2a7e0cad27e16aa64df88a461a7e2ca93e686839,0.0
ssc-parity-9211c85c5067961e5d01348be032d88336c638be,0.0
ssc-parity-122084c2611a198fec1a87f387c405c6c091822a,0.0
ssc-parity-4d15e8697cb99f103a830653539bc9346dc62eab,0.0
ssc-parity-1fcf05a2ab1847ccaad6448ed1bff3d39909095f,0.0
ssc-parity-c466ad236f5387a5b850b9eea9c914476ade00c6,0.0
ssc-parity-4685cd0479c8d6ff37ba806be1372f520cc2dd15,0.0
ssc-parity-1f9dee15b2e3ed89e0a89fc4607eb915332074fd,0.0
ssc-parity-a8ca0a96b0422904d9b37d1c01af625363097adc,0.0
ssc-parity-146e529b3c930381f35d26c9d9a192b4ffe1376c,0.0
ssc-parity-caf769384f4e0f0b2964921fdb463401f2210403,0.0
ssc-parity-84a9f44ff64ad61b4c5a27d6100bece983ac5b1d,0.0
ssc-parity-d7800d6ee1fa60e2dcda8d4dfc00a7f727faf1e4,0.0
ssc-parity-0660c5634c8cbb44e973625eca74ff0c2053bc7a,0.0
ssc-parity-c8039b1c56e11f0e1907036f7ebd9fb73c61652d,0.0
ssc-parity-df1b4b6d4d8cd6ae94f426b2124481bb731c3f9f,0.0
ssc-parity-8edabff56fa24552b092a411a2e6012dbb3f0f33,0.0
ssc-parity-208503a04fd95712fb032826c31e37128710aede,0.0
ssc-parity-73dd27c9d52bc3077497e03de6d44896a8b73b87,0.0
ssc-parity-9fef2e28f6c9ee3beeeb485769121dcacf378d7a,0.0
ssc-parity-a901cee1aaf1f87fcc8641dfbaa481fcd7dd115f,0.0
ssc-parity-306ab31640c4dec0491b9f09ffbc36d4a3ff9d51,0.0
ssc-parity-b66b76c646e637bfffc1d06e9df0a56eb168a248,0.0
ssc-parity-0a117239bc7cb03bc624f5fb0b4795d8306b0b44,0.0
ssc-parity-47f9f721523b54c121c720211465461a2ca3cc7b,0.0
ssc-parity-17e3c8381335e1e0d9a308ed9c22ce6c01094441,0.0
ssc-parity-dd9c85e4e23712227ba3e7ec223a22d516f51b02,0.0
ssc-parity-f5ca5fdeabb9c8a7174866c07cf88827033c7fb9,0.0
ssc-parity-fc5cd3da42302413a0b7e97d3fcd81c7b22904eb,0.0
ssc-parity-1fa155c1a907c3acf9f7e301cc9b80ab93bb7140,0.0
ssc-parity-8ffd7a1e6dc6046319e4555e91e8b47d9c206e60,0.0
ssc-parity-25c56597772cd61a9055aa7ba82b0f1a9262de77,0.0
ssc-parity-f7444bcc7a1d70238386134f990f0f4ed8b4fedf,0.0
ssc-parity-6297122754dcdea9fdbfd22c7071498061a7bc01,0.0
ssc-parity-1c2f046a93de7a496ac37c94f6ca470f45337b27,0.0
ssc-parity-9cba1bcd203ffdf584517b3b524d3e0035337651,0.0
ssc-parity-04443b7db7dcf256a61979126fc6de5cbc2c89cb,0.0
ssc-parity-642f6c6e17e70c5e245f9629fec8b3a21ecea468,0.0
ssc-parity-2698dede5f4c4874cffdf8341ef39734420e231b,0.0
ssc-parity-cc00fd8b791a4c0718dca375dee44d6bc140da23,0.0
ssc-parity-6e85efc374640c1a5941a135e853fa49028d8926,0.0
ssc-parity-ec5341a01d08c26373d8f5ae702d092e2971c947,0.0
ssc-parity-fcebc448c3f0a706500f3dee2b0c9797f5cf6c97,0.0
ssc-parity-4f7dc18b4901cd1fedd19b4b217b61d3f8859ac2,0.0
ssc-parity-5c7ccc5ceef2e51d97fb5de5cc00d97f20682e2a,0.0
ssc-parity-1e2ced7c0bd34ba6e3d37a84cae4e12f89e88c97,0.0
ssc-parity-4f429cd879f533061531cab1b3c0e55a2601dc49,0.0
ssc-parity-419d98ac1bf0b091fd95dcff9bd1c678d9eccc16,0.0
ssc-parity-898726025305fc3262af62f6594d0e681fb8b043,0.0
ssc-parity-b540ed269fb0aa19e1b368abe04ee2ae97dfe262,0.0
ssc-parity-1d0832c75366908c6ccd314b80e1f800a1c63eca,0.0
ssc-parity-cc0e00c2fec5c7db3a50c119099c2b295ab070bb,0.0
ssc-parity-7ea0e4150fa22d36a320a6f17e5b6b9797eb5fc4,0.0
ssc-parity-7024751efa368e234a803c0ba62505a93e19d883,0.0
ssc-parity-6c321de8d509c9d83f4fcc1c4f50e887c398446d,0.0
ssc-parity-264544e5aef82861fab01a4fd445417026a417df,0.0
ssc-parity-426ffdcea053f084e44468efd3dd6ce6aec3d5b2,0.0
ssc-parity-bd331391674999cea24567ea8149aeefbaf5049a,0.0
ssc-parity-642e8178632b1f850b70396543feb26ec7f67c81,0.0
ssc-parity-9f97b08e4487c2d6a447b8c37f178a19921bf01c,0.0
ssc-parity-ada84af4efa5ac458b450df3a383a3ff91f7e6a4,0.0
ssc-parity-3c97b4305acc3e0785f9fee0e27b63bb3d556af2,0.0
ssc-parity-460871934a5f8afb4fa4c51b878012aa468e1026,0.0
ssc-parity-f8c10b661cf90f878c3f890cd2c33f446e6b8986,0.0
ssc-parity-fe0b2d4283c091a95bc0bbf062d9501be904e93c,0.0
ssc-parity-eb854f0b9ebdb735b866466dd52ca11f10800053,0.0
ssc-parity-d44db2fd4d5fddd8e4fa3895e9cef7da4f561256,0.0
ssc-parity-63549b953e0f5952a6e9c4b419ae525612701994,0.0
ssc-parity-1fd1a7e35af2ba9b0304810ff3f5dc8f9249b292,0.0
ssc-parity-4607f96416721c452e609c24a7083a9ba3c4e917,0.0
ssc-parity-d754c47a4f369fe4718d478a3e312a7117d72e57,0.0
ssc-parity-95bd5cbbd2965f852d0e566ca3072fe030971d56,0.0
ssc-parity-f97583e4ee502d34892c75ea6af6869294a739e5,0.0
ssc-parity-4adfbdbe6e66f5e0824cb833336e70da035b646e,0.0
ssc-parity-d18d0b5a784ec92f6fb5e4561e49497a909ce18a,0.0
ssc-parity-4e2af20ad33f4c1bc6ffceefa2d829f1a2756bf3,0.0
ssc-parity-48acc4e31de78af9ca0f32ce0b0381f4c5fb9ae6,0.0
ssc-parity-fe74463e28caf81929e542ba072c1374c6a83f5e,0.0
ssc-parity-30d5ec3217911a9de81c4a2d497da41e46133256,0.0
ssc-parity-83a53ff7d8fad380b68392c1c90595d722dd3944,0.0
ssc-parity-b0a7ce3973ea4c3475111042af71ea1979f35047,0.0
ssc-parity-455a8237179d71bd6cfc0d94b720cc8d1c3219ab,0.0
ssc-parity-f89cfbf2b01957833a006a8312ad33aa85bc75df,0.0
ssc-parity-25e14f6e7387dee9a53ac1e2a93b7457a6710aec,0.0
ssc-parity-3c02ecf6bda09ed8bb8c6ab3cdf872262b7cd512,0.0
ssc-parity-f3aad3ad2d020a41ddd27b167e24914030eb69ff,0.0
ssc-parity-e0a5324748abdb6a386558c709ad9eeff36f9b12,0.0
ssc-parity-bc1ed4d01b0c286920bb29a752df040cd028a536,0.0
ssc-parity-bca724ee7efc715d56c6571246060d998ce2618a,0.0
ssc-parity-32de11df84d1094297c136aa4efb6827c7ec2034,0.0
ssc-parity-7a4f26f30cb75c1a4eae124895652167b9838012,0.0
ssc-parity-d31cba58ea8a7d714d167eb9ca0fde5fc9d7777f,0.0
ssc-parity-35d98bcd7707e7dbfd3fef0ee65c92f3b6e621b3,0.0
ssc-parity-daa543ff999060579bbfc0a362a9e0ec88b8ff56,0.0
ssc-parity-df52ea4b0b97d774b874e6fbae57ed111c7cbbc9,0.0
ssc-parity-5d6f82f2bd5cf645c7a7fba7200ca4bf5ba9c893,0.0
ssc-parity-6a5fe3c8c51211e67a5a3de84ac26efae5755d0f,0.0
ssc-parity-2161c6ae7616dec82e9113ebcfcbf09177c1bdb2,0.0
ssc-parity-204661d769854ac2e4415dd0262e9cfa44681d19,0.0
ssc-parity-f8c436abf47338ef7aa4e58ae9fcc45ee59c872b,0.0
